filename,width,height,length,class,xmin,ymin,xmax,ymax
li_14,400,400,146.80628235523864,1,397.5,150.0,269.6875,222.22222222222223
li_15,400,400,237.979801350229,1,69.0625,5.555555555555543,167.5,222.22222222222223
li_15,400,400,271.83536144984504,1,396.875,11.111111111111143,225.625,222.22222222222223
li_15,400,400,110.5751832102272,1,392.1875,177.77777777777777,290.9375,222.22222222222223
li_16,400,400,239.2893350124373,1,67.1875,5.555555555555543,168.75,222.22222222222223
li_16,400,400,262.4173242085078,1,393.4375,16.66666666666663,230.3125,222.22222222222223
li_16,400,400,137.02570150267206,1,3.4375000000000004,144.44444444444446,116.25000000000001,222.22222222222223
li_16,400,400,108.57572264657192,1,392.8125,177.77777777777777,293.75,222.22222222222223
li_17,400,400,236.060462296353,1,90.0,11.111111111111143,195.625,222.22222222222223
li_17,400,400,247.13052538284927,1,385.0,16.66666666666663,247.8125,222.22222222222223
li_17,400,400,152.02721250174056,1,8.125,144.44444444444446,138.75,222.22222222222223
li_17,400,400,103.50309476049496,1,392.8125,172.22222222222223,302.1875,222.22222222222223
li_18,400,400,254.87901324121978,1,38.125,11.111111111111143,180.9375,222.22222222222223
li_18,400,400,245.1833474990051,1,355.625,11.111111111111143,230.93750000000003,222.22222222222223
li_18,400,400,145.17680010582288,1,3.4375000000000004,150.0,129.375,222.22222222222223
li_18,400,400,131.61073021408464,1,397.8125,161.11111111111111,281.25,222.22222222222223
li_19,400,400,250.6086557776775,1,35.0,5.555555555555543,160.9375,222.22222222222223
li_19,400,400,271.83536144984504,1,390.3125,11.111111111111143,219.06249999999997,222.22222222222223
li_19,400,400,124.19977264968954,1,7.8125,161.11111111111111,115.9375,222.22222222222223
li_20,400,400,236.060462296353,1,72.1875,11.111111111111143,177.8125,222.22222222222223
li_20,400,400,266.21920873726305,1,387.1875,5.555555555555543,232.50000000000003,222.22222222222223
li_20,400,400,140.5931719811316,1,5.3125,150.0,125.93749999999999,222.22222222222223
li_20,400,400,118.27578009148787,1,392.1875,172.22222222222223,285.0,222.22222222222223
li_21,400,400,247.98152162902068,1,32.5,5.555555555555543,153.125,222.22222222222223
li_21,400,400,280.2892111009054,1,382.5,11.111111111111143,198.125,222.22222222222223
li_21,400,400,126.49385140964144,1,3.4375000000000004,155.55555555555554,110.9375,222.22222222222223
li_21,400,400,159.3697840165587,1,385.3125,161.11111111111111,238.125,222.22222222222223
li_22,400,400,240.85141714513097,1,58.75,11.111111111111143,174.6875,222.22222222222223
li_22,400,400,259.7007195495767,1,392.8125,11.111111111111143,241.5625,222.22222222222223
li_22,400,400,127.8243848046782,1,6.5625,155.55555555555554,115.625,222.22222222222223
li_22,400,400,99.53611177972198,1,390.3125,177.77777777777777,301.25,222.22222222222223
li_23,400,400,229.58865030896987,1,129.6875,5.555555555555543,205.625,222.22222222222223
li_23,400,400,202.8529428089472,1,397.8125,72.22222222222223,261.25,222.22222222222223
li_23,400,400,188.04551559035377,1,1.5625,116.66666666666663,157.1875,222.22222222222223
li_24,400,400,256.4465921019315,1,26.5625,5.555555555555543,163.75,222.22222222222223
li_24,400,400,245.34241629723934,1,342.1875,11.111111111111143,217.1875,222.22222222222223
li_24,400,400,126.38219228291054,1,0.9375,161.11111111111111,111.56250000000001,222.22222222222223
li_24,400,400,129.12641248495433,1,388.75,161.11111111111111,275.0,222.22222222222223
li_25,400,400,266.60047147523557,1,10.625,11.111111111111143,173.4375,222.22222222222223
li_25,400,400,237.97980135022897,1,334.0625,5.555555555555543,235.62500000000003,222.22222222222223
li_25,400,400,122.67563074256607,1,5.9375,166.66666666666666,115.3125,222.22222222222223
li_26,400,400,234.81548371182402,1,77.1875,11.111111111111143,180.0,222.22222222222223
li_26,400,400,254.65061177229302,1,387.8125,16.66666666666663,237.5,222.22222222222223
li_26,400,400,107.35455276791944,1,392.8125,172.22222222222223,297.8125,222.22222222222223
li_27,400,400,242.84931974517542,1,75.9375,5.555555555555543,185.625,222.22222222222223
li_27,400,400,230.2436839164334,1,393.4375,50.0,240.625,222.22222222222223
li_27,400,400,143.52621133803186,1,15.0,144.44444444444446,135.625,222.22222222222223
li_27,400,400,47.40614712770726,1,389.6875,200.0,347.8125,222.22222222222223
li_28,400,400,248.13368040371796,1,42.8125,5.555555555555543,163.75,222.22222222222223
li_28,400,400,240.70114636114198,1,334.375,11.111111111111143,218.75,222.22222222222223
li_28,400,400,125.96312980171795,1,2.1875,155.55555555555554,109.0625,222.22222222222223
li_28,400,400,129.67732464172204,1,393.75,161.11111111111111,279.375,222.22222222222223
li_29,400,400,247.0749014862587,1,26.5625,5.555555555555543,145.3125,222.22222222222223
li_29,400,400,266.7650371946152,1,355.0,5.555555555555543,199.375,222.22222222222223
li_29,400,400,100.91910402636643,1,11.25,161.11111111111111,91.5625,222.22222222222223
li_29,400,400,140.2627192137475,1,389.0625,161.11111111111111,262.8125,222.22222222222223
li_30,400,400,234.85598793610617,1,93.75,5.555555555555543,184.375,222.22222222222223
li_30,400,400,240.47921269022635,1,393.75,38.88888888888886,238.125,222.22222222222223
li_30,400,400,152.05625472401474,1,4.6875,138.88888888888886,131.875,222.22222222222223
li_30,400,400,113.20309804174973,1,387.1875,172.22222222222223,285.625,222.22222222222223
li_31,400,400,252.35359135436224,1,49.6875,5.555555555555543,179.0625,222.22222222222223
li_31,400,400,259.49923815050875,1,377.5,5.555555555555543,234.68749999999997,222.22222222222223
li_31,400,400,142.74387905516667,1,4.6875,150.0,127.8125,222.22222222222223
li_32,400,400,257.71386534452876,1,21.875,11.111111111111143,169.6875,222.22222222222223
li_32,400,400,246.32773818775354,1,345.3125,5.555555555555543,228.125,222.22222222222223
li_32,400,400,109.29506007249367,1,17.1875,172.22222222222223,114.375,222.22222222222223
li_32,400,400,116.66172691261933,1,388.125,161.11111111111111,288.75,222.22222222222223
li_33,400,400,253.48202273671097,1,60.0,5.555555555555543,191.5625,222.22222222222223
li_33,400,400,257.28584676278723,1,385.3125,5.555555555555543,246.56250000000003,222.22222222222223
li_33,400,400,153.10257457354982,1,3.4375000000000004,144.44444444444446,135.3125,222.22222222222223
li_33,400,400,98.34618780740817,1,389.6875,172.22222222222223,305.0,222.22222222222223
li_34,400,400,234.02058851881912,1,64.6875,5.555555555555543,153.125,222.22222222222223
li_34,400,400,280.6855640226167,1,388.125,5.555555555555543,209.68749999999997,222.22222222222223
li_34,400,400,110.08296556454394,1,5.3125,161.11111111111111,96.875,222.22222222222223
li_34,400,400,125.68600819601997,1,397.1875,172.22222222222223,281.875,222.22222222222223
li_35,400,400,256.6430500536064,1,26.875,11.111111111111143,172.8125,222.22222222222223
li_35,400,400,233.13748394403055,1,350.625,16.66666666666663,240.625,222.22222222222223
li_35,400,400,119.69361929526568,1,14.0625,172.22222222222223,122.81249999999999,222.22222222222223
li_36,400,400,270.46262244683254,1,9.6875,11.111111111111143,178.75,222.22222222222223
li_36,400,400,234.2708745038911,1,332.5,11.111111111111143,230.93750000000003,222.22222222222223
li_36,400,400,137.17681311899824,1,4.6875,161.11111111111111,127.49999999999999,222.22222222222223
li_36,400,400,137.12354206687505,1,394.0625,150.0,277.5,222.22222222222223
li_37,400,400,245.73552521093578,1,43.125,5.555555555555543,159.0625,222.22222222222223
li_37,400,400,275.7849435147692,1,391.5625,5.555555555555543,220.9375,222.22222222222223
li_37,400,400,120.94919812150293,1,1.875,161.11111111111111,106.25,222.22222222222223
li_37,400,400,106.71333704843245,1,396.875,183.33333333333334,297.5,222.22222222222223
li_38,400,400,250.2951599625819,1,55.625,5.555555555555543,180.9375,222.22222222222223
li_38,400,400,261.5817479311094,1,384.0625,5.555555555555543,237.5,222.22222222222223
li_38,400,400,147.3507407140054,1,3.125,150.0,131.5625,222.22222222222223
li_38,400,400,105.14870422406545,1,387.5,172.22222222222223,295.0,222.22222222222223
li_39,400,400,238.77623969067335,1,72.5,11.111111111111143,184.0625,222.22222222222223
li_39,400,400,254.78853653705548,1,364.0625,5.555555555555543,229.99999999999997,222.22222222222223
li_39,400,400,153.64124679281076,1,3.75,144.44444444444446,136.25,222.22222222222223
li_39,400,400,123.51221562799536,1,394.0625,166.66666666666666,283.75,222.22222222222223
li_40,400,400,253.6443574563496,1,50.0,5.555555555555543,181.875,222.22222222222223
li_40,400,400,262.1081731736812,1,378.75,5.555555555555543,231.25,222.22222222222223
li_40,400,400,161.114478532816,1,2.1875,133.33333333333337,136.5625,222.22222222222223
li_40,400,400,111.80339887498948,1,385.625,172.22222222222223,285.625,222.22222222222223
li_41,400,400,246.32773818775354,1,65.3125,5.555555555555543,182.5,222.22222222222223
li_41,400,400,249.41343466384865,1,363.4375,11.111111111111143,230.625,222.22222222222223
li_41,400,400,145.71930479166463,1,4.375,150.0,130.9375,222.22222222222223
li_41,400,400,122.95433058390591,1,392.8125,166.66666666666666,283.125,222.22222222222223
li_42,400,400,245.58824293814322,1,60.62499999999999,5.555555555555543,176.25,222.22222222222223
li_42,400,400,260.24783647672825,1,394.375,11.111111111111143,242.1875,222.22222222222223
li_42,400,400,141.12976965444267,1,5.0,150.0,126.25,222.22222222222223
li_42,400,400,109.57303500405563,1,390.3125,172.22222222222223,292.8125,222.22222222222223
li_43,400,400,242.9876517249753,1,44.0625,11.111111111111143,164.375,222.22222222222223
li_43,400,400,254.529342887648,1,363.4375,11.111111111111143,221.25,222.22222222222223
li_43,400,400,119.62095827795572,1,388.125,166.66666666666666,282.1875,222.22222222222223
li_44,400,400,255.11794742960453,1,22.5,5.555555555555543,157.1875,222.22222222222223
li_44,400,400,240.22594977321756,1,314.6875,5.555555555555543,210.9375,222.22222222222223
li_44,400,400,110.05189572690887,1,10.0,166.66666666666666,105.0,222.22222222222223
li_44,400,400,142.47441713853772,1,393.4375,150.0,270.625,222.22222222222223
li_45,400,400,237.76204882101746,1,39.375,11.111111111111143,148.75,222.22222222222223
li_45,400,400,258.97471157348144,1,355.9375,11.111111111111143,205.93750000000003,222.22222222222223
li_45,400,400,110.34302663165701,1,3.4375000000000004,161.11111111111111,95.3125,222.22222222222223
li_45,400,400,140.82554287569627,1,390.625,161.11111111111111,263.75,222.22222222222223
li_46,400,400,265.45956404096256,1,26.875,11.111111111111143,187.8125,222.22222222222223
li_46,400,400,239.2893350124373,1,344.375,5.555555555555543,242.8125,222.22222222222223
li_46,400,400,152.5538921421412,1,1.5625,150.0,135.9375,222.22222222222223
li_46,400,400,109.78224997392074,1,391.5625,166.66666666666666,296.875,222.22222222222223
li_47,400,400,250.6086557776775,1,37.5,5.555555555555543,163.4375,222.22222222222223
li_47,400,400,261.05762787063793,1,363.125,5.555555555555543,217.49999999999997,222.22222222222223
li_47,400,400,124.74425999313381,1,4.6875,161.11111111111111,113.43749999999999,222.22222222222223
li_47,400,400,124.07074054480542,1,388.75,166.66666666666666,277.8125,222.22222222222223
li_48,400,400,271.5867014780972,1,4.6875,16.66666666666663,182.1875,222.22222222222223
li_48,400,400,226.75253045874584,1,304.6875,5.555555555555543,237.81249999999997,222.22222222222223
li_48,400,400,141.38888888888889,1,5.9375,161.11111111111111,133.4375,222.22222222222223
li_48,400,400,121.74957933990757,1,396.5625,155.55555555555554,294.6875,222.22222222222223
li_49,400,400,255.28306728893017,1,55.625,5.555555555555543,190.625,222.22222222222223
li_49,400,400,256.4465921019315,1,381.875,5.555555555555543,244.6875,222.22222222222223
li_49,400,400,151.17939521960673,1,5.9375,150.0,138.75,222.22222222222223
li_49,400,400,99.15462987173116,1,388.125,172.22222222222223,302.5,222.22222222222223
li_50,400,400,244.55003095648524,1,50.9375,11.111111111111143,174.375,222.22222222222223
li_50,400,400,263.70114163707075,1,381.25,5.555555555555543,230.93750000000003,222.22222222222223
li_50,400,400,134.2805304230455,1,7.187499999999999,155.55555555555554,123.75,222.22222222222223
li_50,400,400,109.29506007249367,1,387.8125,172.22222222222223,290.625,222.22222222222223
li_51,400,400,236.07945049166062,1,106.5625,5.555555555555543,200.31249999999997,222.22222222222223
li_51,400,400,194.92322317781372,1,395.0,88.88888888888886,252.81250000000003,222.22222222222223
li_51,400,400,173.30746014718972,1,2.5,127.77777777777777,147.8125,222.22222222222223
li_52,400,400,260.0163589938996,1,33.125,5.555555555555543,176.875,222.22222222222223
li_52,400,400,246.30299807263387,1,353.125,11.111111111111143,226.25000000000003,222.22222222222223
li_52,400,400,151.45400294385107,1,0.9375,150.0,134.0625,222.22222222222223
li_53,400,400,241.6074320764324,1,58.12500000000001,11.111111111111143,175.625,222.22222222222223
li_53,400,400,243.21407529119918,1,361.875,16.66666666666663,231.875,222.22222222222223
li_53,400,400,136.45630564651253,1,6.875000000000001,155.55555555555554,125.93749999999999,222.22222222222223
li_53,400,400,124.1145772621655,1,387.5,150.0,286.5625,222.22222222222223
li_54,400,400,237.8507096256903,1,63.125,5.555555555555543,161.25,222.22222222222223
li_54,400,400,229.50837318973257,1,390.9375,66.66666666666663,222.18749999999997,222.22222222222223
li_54,400,400,123.05998882940973,1,4.0625,155.55555555555554,107.5,222.22222222222223
li_54,400,400,115.17105166653342,1,390.0,177.77777777777777,283.75,222.22222222222223
li_55,400,400,233.78511415548778,1,97.8125,5.555555555555543,185.625,222.22222222222223
li_55,400,400,256.6946608711469,1,391.875,16.66666666666663,238.125,222.22222222222223
li_55,400,400,152.31774172578994,1,5.9375,138.88888888888886,133.4375,222.22222222222223
li_55,400,400,114.39589045541112,1,393.125,166.66666666666666,293.125,222.22222222222223
li_56,400,400,247.22524820635624,1,25.0,5.555555555555543,144.0625,222.22222222222223
li_56,400,400,257.1773062685895,1,343.4375,11.111111111111143,196.5625,222.22222222222223
li_56,400,400,103.91080265947531,1,3.75,166.66666666666666,91.5625,222.22222222222223
li_56,400,400,150.00361685454268,1,391.875,155.55555555555554,257.5,222.22222222222223
li_57,400,400,254.78853653705548,1,33.125,5.555555555555543,167.1875,222.22222222222223
li_57,400,400,258.30182939624035,1,369.6875,5.555555555555543,229.0625,222.22222222222223
li_57,400,400,122.3001300387067,1,7.8125,161.11111111111111,113.75,222.22222222222223
li_57,400,400,114.04494727957044,1,398.75,172.22222222222223,296.25,222.22222222222223
li_58,400,400,247.7634938622272,1,23.125,11.111111111111143,152.8125,222.22222222222223
li_58,400,400,258.472093949607,1,352.5,5.555555555555543,211.5625,222.22222222222223
li_58,400,400,116.39564771710567,1,5.3125,161.11111111111111,104.375,222.22222222222223
li_59,400,400,245.960428931787,1,1.25,22.22222222222223,151.875,216.66666666666669
li_59,400,400,242.28730022577423,1,324.375,5.555555555555543,215.93749999999997,222.22222222222223
li_59,400,400,117.68807183859552,1,3.4375000000000004,166.66666666666666,107.18749999999999,222.22222222222223
li_59,400,400,150.0824466383929,1,396.5625,150.0,265.0,222.22222222222223
li_60,400,400,251.55611620609517,1,31.874999999999996,5.555555555555543,159.6875,222.22222222222223
li_60,400,400,233.33086349552622,1,315.0,11.111111111111143,215.625,222.22222222222223
li_60,400,400,109.24364356490689,1,7.5,166.66666666666666,101.5625,222.22222222222223
li_60,400,400,133.7383578136596,1,395.0,155.55555555555554,279.0625,222.22222222222223
li_61,400,400,242.1475997598251,1,72.1875,5.555555555555543,180.3125,222.22222222222223
li_61,400,400,262.45838744612047,1,393.125,11.111111111111143,237.18750000000003,222.22222222222223
li_61,400,400,139.25490400329193,1,8.75,150.0,127.8125,222.22222222222223
li_61,400,400,108.86091707759635,1,394.375,177.77777777777777,295.0,222.22222222222223
li_62,400,400,227.34784331408972,1,99.0625,11.111111111111143,183.4375,222.22222222222223
li_62,400,400,246.094614073537,1,368.4375,16.66666666666663,233.12499999999997,222.22222222222223
li_62,400,400,151.60522657267205,1,4.0625,133.33333333333337,126.875,222.22222222222223
li_62,400,400,76.47331193476326,1,388.4375,194.44444444444446,317.1875,222.22222222222223
li_63,400,400,220.24929594221206,1,1.25,83.33333333333337,172.1875,222.22222222222223
li_63,400,400,216.6892015524642,1,229.37500000000003,5.555555555555543,226.25000000000003,222.22222222222223
li_63,400,400,123.68211521881406,1,8.125,172.22222222222223,121.24999999999999,222.22222222222223
li_63,400,400,143.86973341499325,1,394.6875,133.33333333333337,281.5625,222.22222222222223
li_64,400,400,251.7703544717247,1,20.0,11.111111111111143,157.1875,222.22222222222223
li_64,400,400,245.1833474990051,1,342.5,11.111111111111143,217.8125,222.22222222222223
li_64,400,400,110.86218317955147,1,6.25,166.66666666666666,102.18750000000001,222.22222222222223
li_65,400,400,248.4388976201079,1,57.8125,5.555555555555543,179.375,222.22222222222223
li_65,400,400,259.6713501128772,1,375.3125,5.555555555555543,232.1875,222.22222222222223
li_65,400,400,107.63342840092209,1,11.875,150.0,104.06249999999999,205.55555555555557
li_65,400,400,119.06780593147933,1,392.1875,166.66666666666666,286.875,222.22222222222223
li_66,400,400,260.36241101480925,1,8.125,5.555555555555543,152.5,222.22222222222223
li_66,400,400,235.0815610080959,1,327.5,16.66666666666663,213.4375,222.22222222222223
li_66,400,400,96.46890690787369,1,9.6875,172.22222222222223,92.1875,222.22222222222223
li_66,400,400,126.10874496831919,1,393.125,161.11111111111111,282.8125,222.22222222222223
li_67,400,400,250.7519940100178,1,3.75,22.22222222222223,155.0,222.22222222222223
li_67,400,400,240.2522089197473,1,324.0625,11.111111111111143,209.375,222.22222222222223
li_67,400,400,112.92281656069333,1,4.375,172.22222222222223,105.62499999999999,222.22222222222223
li_67,400,400,124.90970890241648,1,388.125,166.66666666666666,276.25,222.22222222222223
li_68,400,400,239.51026462255828,1,32.8125,11.111111111111143,145.9375,222.22222222222223
li_68,400,400,252.11145628633759,1,342.8125,11.111111111111143,204.99999999999997,222.22222222222223
li_68,400,400,100.50115548134967,1,5.3125,166.66666666666666,89.0625,222.22222222222223
li_68,400,400,140.5440653584653,1,392.8125,161.11111111111111,266.25,222.22222222222223
li_69,400,400,240.49653858100422,1,62.18749999999999,5.555555555555543,166.5625,222.22222222222223
li_69,400,400,242.05189851765903,1,345.625,16.66666666666663,217.8125,222.22222222222223
li_69,400,400,134.74090649359627,1,4.0625,150.0,117.81250000000001,222.22222222222223
li_69,400,400,128.85120995739453,1,388.125,161.11111111111111,274.6875,222.22222222222223
li_70,400,400,243.14253404036054,1,55.00000000000001,11.111111111111143,175.625,222.22222222222223
li_70,400,400,245.93650730422274,1,384.0625,22.22222222222223,240.93749999999997,222.22222222222223
li_70,400,400,130.76962355396014,1,8.125,155.55555555555554,120.625,222.22222222222223
li_70,400,400,89.88228004993704,1,387.8125,177.77777777777777,309.6875,222.22222222222223
li_71,400,400,245.23896289079576,1,50.31250000000001,16.66666666666663,184.0625,222.22222222222223
li_71,400,400,243.54871595792312,1,373.125,16.66666666666663,242.49999999999997,222.22222222222223
li_71,400,400,143.82346820917667,1,10.625,150.0,135.0,222.22222222222223
li_71,400,400,106.25,1,395.3125,172.22222222222223,301.5625,222.22222222222223
li_72,400,400,241.73043788628368,1,59.06249999999999,5.555555555555543,166.25,222.22222222222223
li_72,400,400,268.41550970593045,1,380.0,5.555555555555543,221.56250000000003,222.22222222222223
li_72,400,400,124.07074054480542,1,392.8125,166.66666666666666,281.875,222.22222222222223
li_73,400,400,256.6139015027137,1,24.6875,5.555555555555543,162.1875,222.22222222222223
li_73,400,400,257.6234365686563,1,356.875,5.555555555555543,217.49999999999997,222.22222222222223
li_73,400,400,125.01678610284527,1,3.125,161.11111111111111,112.1875,222.22222222222223
li_73,400,400,132.71907571063238,1,387.1875,161.11111111111111,269.375,222.22222222222223
li_74,400,400,231.51001241996954,1,105.9375,5.555555555555543,187.5,222.22222222222223
li_74,400,400,247.30608996051564,1,392.1875,27.777777777777775,239.37499999999997,222.22222222222223
li_74,400,400,153.3655989602768,1,5.625,138.88888888888886,134.375,222.22222222222223
li_74,400,400,103.7768225869823,1,388.4375,172.22222222222223,297.5,222.22222222222223
li_75,400,400,241.45395182248407,1,73.4375,5.555555555555543,180.0,222.22222222222223
li_75,400,400,252.07750079340678,1,392.1875,22.22222222222223,238.75000000000003,222.22222222222223
li_75,400,400,137.38928272509486,1,14.374999999999998,150.0,131.25,222.22222222222223
li_75,400,400,110.40806766830946,1,393.75,172.22222222222223,295.3125,222.22222222222223
li_76,400,400,248.13368040371796,1,33.4375,5.555555555555543,154.375,222.22222222222223
li_76,400,400,246.9571866635047,1,347.1875,16.66666666666663,210.3125,222.22222222222223
li_76,400,400,111.40348360503103,1,9.0625,166.66666666666666,105.62499999999999,222.22222222222223
li_77,400,400,260.2944180653959,1,5.3125,16.66666666666663,165.0,222.22222222222223
li_77,400,400,229.98796432545745,1,317.8125,11.111111111111143,226.5625,222.22222222222223
li_77,400,400,116.03850816899718,1,11.25,166.66666666666666,113.12500000000001,222.22222222222223
li_77,400,400,101.59326457127953,1,388.75,172.22222222222223,300.3125,222.22222222222223
li_78,400,400,238.8929364159695,1,64.0625,5.555555555555543,164.6875,222.22222222222223
li_78,400,400,247.69277014389954,1,379.375,27.777777777777775,225.9375,222.22222222222223
li_78,400,400,124.64015043594277,1,6.5625,155.55555555555554,111.87499999999999,222.22222222222223
li_78,400,400,104.033949017738,1,386.875,177.77777777777777,292.8125,222.22222222222223
li_79,400,400,259.1558017886045,1,29.6875,5.555555555555543,171.875,222.22222222222223
li_79,400,400,236.70428196527087,1,314.375,5.555555555555543,219.06249999999997,222.22222222222223
li_79,400,400,140.59317198113163,1,1.875,150.0,122.50000000000001,222.22222222222223
li_79,400,400,136.85799897235108,1,390.3125,150.0,274.0625,222.22222222222223
li_80,400,400,262.8136353853134,1,34.6875,5.555555555555543,183.4375,222.22222222222223
li_80,400,400,245.6614374694732,1,370.3125,11.111111111111143,244.6875,222.22222222222223
li_80,400,400,141.94247814059906,1,9.0625,155.55555555555554,134.375,222.22222222222223
li_81,400,400,217.67595951481286,1,183.4375,5.555555555555543,162.5,222.22222222222223
li_81,400,400,213.4555494826459,1,389.375,100.0,214.37499999999997,222.22222222222223
li_81,400,400,149.35571266694154,1,3.75,122.22222222222223,114.68750000000001,222.22222222222223
li_81,400,400,122.12440846110702,1,389.0625,177.77777777777777,275.3125,222.22222222222223
li_82,400,400,236.34077882280047,1,69.0625,11.111111111111143,175.3125,222.22222222222223
li_82,400,400,271.2087942332336,1,394.6875,5.555555555555543,231.56249999999997,222.22222222222223
li_82,400,400,137.92135216389104,1,9.375,150.0,126.875,222.22222222222223
li_82,400,400,117.14415865185084,1,391.875,172.22222222222223,285.9375,222.22222222222223
li_83,400,400,236.7221082402461,1,4.375,61.111111111111136,177.8125,222.22222222222223
li_83,400,400,217.39763016347362,1,248.4375,5.555555555555543,230.625,222.22222222222223
li_83,400,400,116.61408061733073,1,12.812499999999998,177.77777777777777,120.625,222.22222222222223
li_83,400,400,133.70095443208092,1,391.5625,144.44444444444446,282.8125,222.22222222222223
li_84,400,400,232.74330161026,1,66.5625,5.555555555555543,151.5625,222.22222222222223
